bill_id,history_trace
26338,"{""2024-02-13 >> Read first time. To print."",""2024-02-14 >> From printer. May be heard in committee March 15."",""2024-03-18 >> Referred to Com. on B. & P."",""2024-03-18 >> From committee chair, with author's amendments: Amend, and re-refer to Com. on B. & P. Read second time and amended."",""2024-03-19 >> Re-referred to Com. on B. & P."",""2024-04-09 >> From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 18. Noes 0.) (April 9). Re-referred to Com. on APPR."",""2024-04-24 >> From committee: Do pass. To Consent Calendar. (Ayes 14. Noes 0.) (April 24)."",""2024-04-25 >> Read second time. Ordered to Consent Calendar."",""2024-05-02 >> Read third time. Passed. Ordered to the Senate. (Ayes 73. Noes 0. Page 5088.)"",""2024-05-02 >> In Senate. Read first time. To Com. on RLS. for assignment."",""2024-05-15 >> Referred to Com. on B., P. & E. D."",""2024-06-10 >> From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on B., P. & E. D."",""2024-06-11 >> Withdrawn from committee."",""2024-06-11 >> Re-referred to Com. on RLS."",""2024-06-12 >> Re-referred to Com. on JUD."",""2024-08-05 >> Joint Rule 61 suspended."",""2024-08-05 >> From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 11. Noes 0.) (July 2)."",""2024-08-06 >> Read second time and amended. Re-referred to Com. on APPR."",""2024-08-12 >> In committee: Referred to APPR suspense file."",""2024-08-15 >> From committee: Do pass. (Ayes 7. Noes 0.) (August 15)."",""2024-08-19 >> Read second time. Ordered to third reading."",""2024-08-23 >> Read third time and amended. Ordered to second reading."",""2024-08-26 >> From committee: Be re-referred to Com. on HUMAN S. pursuant to Senate Rule 29.10(b). (Ayes 5. Noes 0.) Re-referred to Com. on HUMAN S."",""2024-08-26 >> Re-referred to Com. on RLS pursuant to Senate Rule 29.10(b)."",""2024-08-26 >> Read second time. Ordered to third reading."",""2024-08-27 >> From committee: That the measure be returned to Senate Floor for consideration. (Ayes 5. Noes 0.) (August 27)"",""2024-08-30 >> From committee: That the Senate amendments be concurred in. (Ayes 7. Noes 0.) (August 30)."",""2024-08-30 >> Re-referred to Com. on HUM. S. pursuant to Assembly Rule 77.2."",""2024-08-30 >> In Assembly. Concurrence in Senate amendments pending."",""2024-08-30 >> Read third time. Urgency clause adopted. Passed. Ordered to the Assembly. (Ayes 40. Noes 0.)."",""2024-08-30 >> Joint Rule 62(a) suspended."",""2024-08-31 >> Urgency clause adopted. Senate amendments concurred in. To Engrossing and Enrolling. (Ayes 77. Noes 0.)."",""2024-09-13 >> Enrolled and presented to the Governor at 4 p.m."",""2024-09-22 >> Chaptered by Secretary of State - Chapter 403, Statutes of 2024."",""2024-09-22 >> Approved by the Governor.""}"
26339,"{""2024-02-12 >> Introduced. Read first time. To Com. on RLS. for assignment. To print."",""2024-02-13 >> From printer. May be acted upon on or after March 14."",""2024-02-21 >> Referred to Com. on RLS."",""2024-03-20 >> From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."",""2024-04-03 >> Re-referred to Com. on E.Q."",""2024-04-05 >> Set for hearing April 24."",""2024-04-08 >> From committee with author's amendments. Read second time and amended. Re-referred to Com. on E.Q."",""2024-04-22 >> April 24 set for first hearing canceled at the request of author.""}"
26340,"{""2024-02-07 >> Read first time. To print."",""2024-02-08 >> From printer. May be heard in committee March 9."",""2024-02-20 >> Referred to Com. on HEALTH."",""2024-04-03 >> From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 14. Noes 0.) (April 2)."",""2024-04-04 >> Read second time and amended."",""2024-04-08 >> Re-referred to Com. on APPR."",""2024-04-24 >> In committee: Set, first hearing. Referred to APPR. suspense file."",""2024-05-16 >> In committee: Held under submission.""}"
26342,"{""2024-02-13 >> Introduced. Read first time. To Com. on RLS. for assignment. To print."",""2024-02-14 >> From printer. May be acted upon on or after March 15."",""2024-02-21 >> Referred to Com. on HEALTH."",""2024-03-14 >> Set for hearing April 3."",""2024-04-04 >> From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 8. Noes 0. Page 3468.) (April 3)."",""2024-04-08 >> Read second time and amended. Re-referred to Com. on APPR."",""2024-04-09 >> Set for hearing April 15."",""2024-04-15 >> April 15 hearing: Placed on APPR suspense file."",""2024-05-10 >> Set for hearing May 16."",""2024-05-16 >> From committee: Do pass as amended. (Ayes 5. Noes 2. Page 3973.) (May 16)."",""2024-05-16 >> Read second time and amended. Ordered to second reading."",""2024-05-20 >> Read second time. Ordered to third reading."",""2024-05-21 >> Read third time. Passed. (Ayes 31. Noes 8. Page 4099.) Ordered to the Assembly."",""2024-05-22 >> In Assembly. Read first time. Held at Desk."",""2024-05-28 >> Referred to Com. on HEALTH."",""2024-06-05 >> From committee: Do pass and re-refer to Com. on APPR. (Ayes 12. Noes 2.) (June 4). Re-referred to Com. on APPR."",""2024-06-19 >> June 19 set for first hearing. Placed on suspense file."",""2024-08-15 >> From committee: Do pass. (Ayes 11. Noes 3.) (August 15)."",""2024-08-15 >> Coauthors revised."",""2024-08-19 >> Read second time. Ordered to third reading."",""2024-08-22 >> Ordered to third reading."",""2024-08-22 >> Read third time and amended."",""2024-08-26 >> In Senate. Concurrence in Assembly amendments pending."",""2024-08-26 >> Read third time. Passed. (Ayes 62. Noes 10. Page 6529.) Ordered to the Senate."",""2024-08-27 >> Assembly amendments concurred in. (Ayes 31. Noes 9.) Ordered to engrossing and enrolling."",""2024-09-03 >> Enrolled and presented to the Governor at 3 p.m."",""2024-09-28 >> Chaptered by Secretary of State. Chapter 880, Statutes of 2024."",""2024-09-28 >> Approved by the Governor.""}"
26343,"{""2024-02-15 >> Read first time. To print."",""2024-02-16 >> From printer. May be heard in committee March 17."",""2024-03-18 >> Referred to Com. on PUB. S."",""2024-03-18 >> From committee chair, with author's amendments: Amend, and re-refer to Com. on PUB. S. Read second time and amended."",""2024-03-19 >> Re-referred to Com. on PUB. S."",""2024-04-17 >> From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 8. Noes 0.) (April 16). Re-referred to Com. on APPR."",""2024-05-01 >> From committee: Do pass. To Consent Calendar. (Ayes 14. Noes 0.) (May 1)."",""2024-05-02 >> Read second time. Ordered to Consent Calendar."",""2024-05-09 >> Read third time. Passed. Ordered to the Senate. (Ayes 65. Noes 0. Page 5161.)"",""2024-05-09 >> In Senate. Read first time. To Com. on RLS. for assignment."",""2024-05-22 >> Referred to Com. on PUB S."",""2024-05-30 >> From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on PUB S."",""2024-06-11 >> From committee: Do pass and re-refer to Com. on APPR. (Ayes 5. Noes 0.) (June 11). Re-referred to Com. on APPR."",""2024-06-24 >> In committee: Referred to suspense file."",""2024-08-15 >> Read second time and amended. Ordered returned to second reading."",""2024-08-15 >> From committee: Amend, and do pass as amended. (Ayes 7. Noes 0.) (August 15)."",""2024-08-19 >> Read second time. Ordered to third reading."",""2024-08-23 >> Read third time and amended. Ordered to second reading."",""2024-08-26 >> Read second time. Ordered to third reading."",""2024-08-30 >> Read third time. Passed. Ordered to the Assembly. (Ayes 38. Noes 0.)."",""2024-08-31 >> In Assembly. Concurrence in Senate amendments pending."",""2024-08-31 >> Senate amendments concurred in. To Engrossing and Enrolling. (Ayes 75. Noes 1.)."",""2024-09-13 >> Enrolled and presented to the Governor at 4 p.m."",""2024-09-24 >> Approved by the Governor."",""2024-09-24 >> Chaptered by Secretary of State - Chapter 537, Statutes of 2024.""}"
26348,"{""2024-02-13 >> Read first time. To print."",""2024-02-14 >> From printer. May be heard in committee March 15."",""2024-03-04 >> Referred to Coms. on H. & C.D. and JUD."",""2024-03-21 >> From committee chair, with author's amendments: Amend, and re-refer to Com. on H. & C.D. Read second time and amended."",""2024-04-01 >> Re-referred to Com. on H. & C.D."",""2024-04-11 >> Coauthors revised."",""2024-04-11 >> From committee: Do pass and re-refer to Com. on JUD. (Ayes 5. Noes 2.) (April 10). Re-referred to Com. on JUD."",""2024-04-23 >> From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 7. Noes 2.) (April 23)."",""2024-04-24 >> Read second time and amended."",""2024-04-25 >> Re-referred to Com. on APPR."",""2024-05-15 >> In committee: Set, first hearing. Referred to APPR. suspense file."",""2024-05-16 >> In committee: Held under submission."",""2024-05-16 >> Joint Rule 62(a), file notice suspended.""}"
26355,"{""2024-03-21 >> Introduced. To print."",""2024-03-22 >> From printer."",""2024-04-01 >> Referred to Com. on RLS."",""2024-04-08 >> From committee: Be adopted. To Consent Calendar. (Ayes 10. Noes 0.) (April 8)."",""2024-04-11 >> From Consent Calendar by request of Assembly Member Essayli. To Third Reading."",""2024-04-15 >> In Senate. To Com. on RLS."",""2024-04-15 >> Adopted and to Senate. (Ayes 75. Noes 0. Page 4783.)"",""2024-04-24 >> From committee: Ordered to third reading."",""2024-04-30 >> Ordered to special consent calendar."",""2024-05-02 >> In Assembly. Ordered to Engrossing and Enrolling."",""2024-05-02 >> Adopted and to Assembly. (Ayes 38. Noes 0. Page 3832.)"",""2024-05-08 >> Chaptered by Secretary of State - Res. Chapter 63, Statutes of 2024."",""2024-05-08 >> Enrolled and filed with the Secretary of State at 1:30 p.m.""}"
26357,"{""2024-02-16 >> Read first time. To print."",""2024-02-17 >> From printer. May be heard in committee March 18."",""2024-03-21 >> From committee chair, with author's amendments: Amend, and re-refer to Com. on PUB. S. Read second time and amended."",""2024-03-21 >> Referred to Com. on PUB. S."",""2024-04-01 >> Re-referred to Com. on PUB. S."",""2024-04-16 >> In committee: Set, first hearing. Hearing canceled at the request of author."",""2024-04-24 >> From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 8. Noes 0.) (April 23)."",""2024-04-25 >> Read second time and amended."",""2024-04-29 >> Re-referred to Com. on APPR."",""2024-05-08 >> In committee: Set, first hearing. Referred to APPR. suspense file."",""2024-05-16 >> In committee: Held under submission.""}"
26366,"{""2024-02-16 >> Introduced. Read first time. To Com. on RLS. for assignment. To print."",""2024-02-20 >> From printer. May be acted upon on or after March 18."",""2024-02-29 >> Referred to Com. on L., P.E. & R."",""2024-03-26 >> Set for hearing April 10."",""2024-04-10 >> From committee: Do pass and re-refer to Com. on APPR. (Ayes 4. Noes 1. Page 3563.) (April 10). Re-referred to Com. on APPR."",""2024-04-12 >> Set for hearing April 22."",""2024-04-22 >> April 22 hearing: Placed on APPR suspense file."",""2024-05-10 >> Set for hearing May 16."",""2024-05-16 >> May 16 hearing: Held in committee and under submission.""}"
26374,"{""2024-02-13 >> Read first time. To print."",""2024-02-14 >> From printer. May be heard in committee March 15."",""2024-03-11 >> Referred to Com. on HEALTH."",""2024-03-11 >> From committee chair, with author's amendments: Amend, and re-refer to Com. on HEALTH. Read second time and amended."",""2024-03-12 >> Re-referred to Com. on HEALTH."",""2024-04-17 >> From committee: Amend, and do pass as amended and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 16. Noes 0.) (April 16)."",""2024-04-18 >> Read second time and amended."",""2024-04-22 >> Re-referred to Com. on APPR."",""2024-05-08 >> From committee: Do pass. To Consent Calendar. (Ayes 15. Noes 0.) (May 8)."",""2024-05-09 >> Read second time. Ordered to Consent Calendar."",""2024-05-16 >> In Senate. Read first time. To Com. on RLS. for assignment."",""2024-05-16 >> Read third time. Passed. Ordered to the Senate. (Ayes 71. Noes 0.)"",""2024-05-29 >> Referred to Com. on HEALTH."",""2024-07-03 >> Read second time and amended. Re-referred to Com. on APPR."",""2024-07-03 >> From committee: Amend, and do pass as amended and re-refer to Com. on APPR with recommendation: To Consent Calendar. (Ayes 11. Noes 0.) (July 3)."",""2024-08-05 >> In committee: Referred to APPR suspense file."",""2024-08-15 >> From committee: Do pass. (Ayes 7. Noes 0.) (August 15)."",""2024-08-19 >> Read second time. Ordered to third reading."",""2024-08-23 >> Ordered to special consent calendar."",""2024-08-28 >> Read third time. Passed. Ordered to the Assembly. (Ayes 39. Noes 0.)."",""2024-08-28 >> In Assembly. Concurrence in Senate amendments pending. May be considered on or after August 30 pursuant to Assembly Rule 77."",""2024-08-29 >> Assembly Rule 77 suspended."",""2024-08-29 >> Senate amendments concurred in. To Engrossing and Enrolling. (Ayes 76. Noes 0.)."",""2024-09-11 >> Enrolled and presented to the Governor at 4 p.m."",""2024-09-22 >> Approved by the Governor."",""2024-09-22 >> Chaptered by Secretary of State - Chapter 398, Statutes of 2024.""}"
26376,"{""2024-02-15 >> Read first time. To print."",""2024-02-16 >> From printer. May be heard in committee March 17."",""2024-03-11 >> Referred to Com. on HIGHER ED."",""2024-04-24 >> From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 10. Noes 0.) (April 23)."",""2024-04-25 >> Read second time and amended."",""2024-04-29 >> Re-referred to Com. on APPR."",""2024-05-08 >> In committee: Set, first hearing. Referred to APPR. suspense file."",""2024-05-16 >> Read second time and amended. Ordered returned to second reading."",""2024-05-16 >> From committee: Amend, and do pass as amended. (Ayes 11. Noes 0.) (May 16)."",""2024-05-16 >> Assembly Rule 63 suspended."",""2024-05-20 >> Read second time. Ordered to third reading."",""2024-05-23 >> Read third time. Passed. Ordered to the Senate. (Ayes 71. Noes 0. Page 5611.)"",""2024-05-24 >> In Senate. Read first time. To Com. on RLS. for assignment."",""2024-06-05 >> Referred to Com. on ED."",""2024-06-11 >> From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on ED."",""2024-07-01 >> From committee: Amend, and do pass as amended and re-refer to Com. on APPR with recommendation: To Consent Calendar. (Ayes 7. Noes 0.) (June 26)."",""2024-07-02 >> Read second time and amended. Re-referred to Com. on APPR."",""2024-08-05 >> In committee: Referred to APPR suspense file."",""2024-08-15 >> From committee: Amend, and do pass as amended. (Ayes 7. Noes 0.) (August 15)."",""2024-08-15 >> Read second time and amended. Ordered returned to second reading."",""2024-08-19 >> Read second time. Ordered to third reading."",""2024-08-26 >> Ordered to special consent calendar."",""2024-08-30 >> Read third time. Passed. Ordered to the Assembly. (Ayes 40. Noes 0.)."",""2024-08-30 >> In Assembly. Concurrence in Senate amendments pending."",""2024-08-31 >> Senate amendments concurred in. To Engrossing and Enrolling. (Ayes 77. Noes 0.)."",""2024-09-13 >> Enrolled and presented to the Governor at 4 p.m."",""2024-09-28 >> Vetoed by Governor.""}"
26377,"{""2024-02-14 >> Read first time. To print."",""2024-02-15 >> From printer. May be heard in committee March 16."",""2024-03-04 >> Referred to Com. on HEALTH."",""2024-04-03 >> From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 15. Noes 0.) (April 2)."",""2024-04-04 >> Read second time and amended."",""2024-04-08 >> Re-referred to Com. on APPR."",""2024-04-24 >> From committee: Do pass. To Consent Calendar. (Ayes 14. Noes 0.) (April 24)."",""2024-04-25 >> Read second time. Ordered to Consent Calendar."",""2024-05-02 >> Read third time. Passed. Ordered to the Senate. (Ayes 73. Noes 0. Page 5089.)"",""2024-05-02 >> In Senate. Read first time. To Com. on RLS. for assignment."",""2024-05-15 >> Referred to Com. on HEALTH."",""2024-05-28 >> From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on HEALTH."",""2024-06-05 >> From committee: Amend, and do pass as amended and re-refer to Com. on APPR with recommendation: To Consent Calendar. (Ayes 11. Noes 0.) (June 5)."",""2024-06-06 >> Read second time and amended. Re-referred to Com. on APPR."",""2024-06-11 >> From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on APPR."",""2024-06-17 >> From committee: Be ordered to second reading file pursuant to Senate Rule 28.8 and ordered to Consent Calendar."",""2024-06-18 >> Read second time. Ordered to Consent Calendar."",""2024-06-20 >> Read third time. Passed. Ordered to the Assembly. (Ayes 36. Noes 0. Page 4627.)."",""2024-06-20 >> In Assembly. Concurrence in Senate amendments pending. May be considered on or after June 22 pursuant to Assembly Rule 77."",""2024-08-08 >> Senate amendments concurred in. To Engrossing and Enrolling. (Ayes 71. Noes 0.)."",""2024-08-16 >> Enrolled and presented to the Governor at 11 a.m."",""2024-08-26 >> Chaptered by Secretary of State - Chapter 200, Statutes of 2024."",""2024-08-26 >> Approved by the Governor.""}"
